SourceFile	Instrument	SerialNumber	DeconvolutionEngine	StartTimeStamp	RTDuration	mzMLMS1Count	mzMLMSnCount	DeconvMSnWithPeaksCount	DeconvMSnWithoutPeaksCount	DeconvMSnWithPeaksFraction	Redundancy	HighestDegree	LargestComponentSize	ComponentCount	mzMLHCDCount	mzMLCIDCount	mzMLETDCount	mzMLECDCount	mzMLEThcDCount	mzMLETciDCount	mzMLPreZMin	mzMLPreZQ1	mzMLPreZQ2	mzMLPreZQ3	mzMLPreZMax	DeconvPreZMin	DeconvPreZQ1	DeconvPreZQ2	DeconvPreZQ3	DeconvPreZMax	DeconvPreMassMin	DeconvPreMassQ1	DeconvPreMassQ2	DeconvPreMassQ3	DeconvPreMassMax	mzMLPeakCountMin	mzMLPeakCountQ1	mzMLPeakCountQ2	mzMLPeakCountQ3	mzMLPeakCountMax	DeconvPeakCountMin	DeconvPeakCountQ1	DeconvPeakCountQ2	DeconvPeakCountQ3	DeconvPeakCountMax	AALinkCountMin	AALinkCountQ1	AALinkCountQ2	AALinkCountQ3	AALinkCountMax	TagLengthMin	TagLengthQ1	TagLengthQ2	TagLengthQ3	TagLengthMax	AALinkCountAbove2	TagLengthAbove2
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_-80_011	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-11T06:25:08Z	78.07008	1196	508	504	4	0.992126	0.016898608	71	96	319	508	0	0	0	0	0	6	6	6	7	10	3	4	6	6	16	1516.73596	3019.77927	4549.65116	4648.7186	22725.49782	10	178	314	755	3427	0	18	33	64	108	0	3	9	30	134	0	1	3	6	13	378	280
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_-90_017	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-11T17:23:15Z	58.778595	1704	234	225	9	0.96153843	0.002420635	6	7	191	234	0	0	0	0	0	6	6	6	7	19	0	4	6	6	27	1516.73476	2729.41869	4030.13126	4994.63282	30654.13324	14	62	144	341	2066	0	5	15	37	82	0	0	5	13	78	0	0	2	4	9	120	80
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_0_003	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-10T15:46:24Z	80.16074	640	820	814	6	0.99268293	0.046256926	180	276	439	820	0	0	0	0	0	6	10	16	19	39	1	12	18	20	29	518.99686	11165.25583	13193.66404	16936.5683	28125.05792	12	564	1927	3029	5463	0	20	133	226	381	0	2	28	114	637	0	1	3	7	17	583	484
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_20_004	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-10T17:35:24Z	80.10239	640	789	701	88	0.8884664	0.0074057467	63	90	556	789	0	0	0	0	0	6	8	11	18	34	0	10	18	24	30	1078.15282	9772.75263	16422.12866	20638.73107	31644.14615	12	227	702	1436	4887	0	2	32	95	387	0	0	7	20	551	0	0	2	3	12	417	199
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_30_014	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-11T11:54:18Z	79.9786	665	771	600	171	0.7782101	0.00410128	41	46	538	771	0	0	0	0	0	6	7	9	16	40	0	8	15	23	30	909.56637	7887.67071	13629.60422	20202.15809	29296.26641	14	130	438	838	2770	0	1	12	38	259	0	0	3	9	78	0	0	1	2	11	280	102
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_40_006	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-10T21:14:44Z	80.034515	742	732	467	265	0.63797814	0	0	1	467	732	0	0	0	0	0	6	6	7	10	37	0	8	14	21	30	815.0424	7432.24673	11990.09383	18028.57727	28288.72034	12	97	193	362	1138	0	0	2	9	94	0	0	0	2	22	0	0	0	1	4	75	12
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_50_012	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-11T08:14:49Z	80.12502	1250	464	240	224	0.51724136	0	0	1	240	464	0	0	0	0	0	6	6	7	12	42	0	8	14	21	30	882.95007	7262.37419	11659.63055	17477.44067	25882.48022	10	60	116	168	534	0	0	1	3	34	0	0	0	0	12	0	0	0	0	2	9	0
081018_RVG262_PGAFF_RP4H_Neutros_GelFREE_8pF1_FAIMS_CV_60_008	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-11T00:53:57Z	54.94364	1837	152	3	149	0.019736841	0	0	1	3	152	0	0	0	0	0	6	6	6	7	21	0	7	11	17	30	1704.06381	6029.98748	9890.15422	14122.5927	25321.79198	12	27	35	44	74	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
081418_RVG262_PGAFF_RP4H_Neutros_1000_FAIMS_CV_-20-10-0_061	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-14T22:39:03Z	80.00923	627	1066	972	94	0.9118199	0.06324353	206	600	357	1066	0	0	0	0	0	6	10	16	24	38	1	10	18	25	30	861.61824	10554.61396	16990.49866	25239.7387	32852.99409	10	546	2623	5106	6384	0	28	182	413	454	0	13	87	231	685	0	3	6	9	18	802	707
081418_RVG262_PGAFF_RP4H_Neutros_1000_FAIMS_CV_-50-40-30_060	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-14T20:49:27Z	80.3458	513	1110	1034	76	0.93153155	0.0042841546	41	261	499	1110	0	0	0	0	0	6	6	7	8	34	0	6	7	9	30	604.32252	4488.32942	5624.95916	7919.32563	33143.7637	6	983	2654	3793	5733	0	59	94	141	429	0	26	55	89	493	0	4	6	8	24	911	863
081418_RVG262_PGAFF_RP4H_Neutros_1000_FAIMS_CV__10_20_30_120K_60K_064	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-15T04:07:44Z	80.07483	1767	2413	1366	1047	0.5661003	0.015356727	177	218	965	2413	0	0	0	0	0	6	7	11	18	40	0	7	13	23	30	862.1616	7710.68942	14478.82907	23160.11984	35242.86574	6	32	92	478	5407	0	0	1	19	431	0	0	3	22	345	0	0	2	5	11	592	472
081418_RVG262_PGAFF_RP4H_Neutros_1000_FAIMS_CV__10_20_30_60K_30K_062	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-15T00:28:39Z	79.9807	2598	3617	1320	2297	0.36494333	0.019676292	180	206	924	3617	0	0	0	0	0	6	6	7	10	32	0	4	7	13	30	850.19691	4281.87031	7621.12668	13198.75192	25609.19882	2	11	21	107	2002	0	0	0	4	192	0	0	3	19	149	0	0	2	4	8	621	557
081418_RVG262_PGAFF_RP4H_Neutros_1000_FAIMS_CV__10_20_30_60K_60K_063	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-15T02:18:13Z	80.01465	2250	2858	1552	1306	0.5430371	0.015946645	210	252	1111	2858	0	0	0	0	0	6	6	7	10	32	0	4	7	13	30	810.76937	4303.68901	7816.21868	13298.91004	25608.22451	5	36	95	484	5528	0	0	1	18	426	0	0	3	23	311	0	0	2	5	11	685	546
081418_RVG262_PGAFF_RP4H_Neutros_200_FAIMS_CV_-20-10-0_051	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-14T05:17:22Z	80.19752	654	881	833	48	0.94551647	0.052974075	196	457	297	881	0	0	0	0	0	6	11	15	22	40	0	10	15	22	30	518.12998	10234.23702	13652.11738	24082.44902	30754.07201	9	950	2278	3934	6240	0	53	168	255	445	0	20	58	130	531	0	3	5	7	18	710	633
081418_RVG262_PGAFF_RP4H_Neutros_200_FAIMS_CV_-50-40-30_050	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-14T03:27:54Z	79.95546	450	1130	1005	125	0.8893805	0.011177182	78	465	468	1130	0	0	0	0	0	6	7	8	11	25	0	6	8	10	24	1057.38835	4495.43866	7199.59443	9497.00452	30718.3051	4	559	2259	3984	6589	0	36	106	152	422	0	22	52	82	309	0	3	5	8	23	888	826
081418_RVG262_PGAFF_RP4H_Neutros_200_FAIMS_CV_10_20_30_60K_60K_069	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-15T12:21:24Z	80.02062	2295	2788	1967	821	0.70552367	0.0034485594	127	178	1698	2788	0	0	0	0	0	6	6	8	11	32	0	4	8	14	30	782.39928	5035.75292	8437.5861	13591.009	25550.18651	6	50	159	577	4179	0	0	3	25	405	0	1	4	13	365	0	1	2	3	12	970	594
081418_RVG262_PGAFF_RP4H_Neutros_200_FAIMS_CV__10_20_30_60K_30K_052	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-14T07:06:52Z	79.965385	2550	3715	1996	1719	0.5372813	0.0021903457	98	108	1826	3715	0	0	0	0	0	6	7	8	11	31	0	5	9	14	30	798.44019	5297.88481	9022.20894	13820.4847	25695.22181	2	15	47	209	2558	0	0	1	10	251	0	0	3	8	201	0	0	1	3	10	909	463
081418_RVG262_PGAFF_RP4H_Neutros_500_FAIMS_CV_-20-10-0_055	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-14T12:08:27Z	80.35974	633	971	898	73	0.92481977	0.044828966	177	521	351	971	0	0	0	0	0	6	10	16	22	46	0	7	17	23	30	660.25881	8583.92544	16027.35785	25179.77977	30927.57365	8	770	2241	4414	6244	0	37	152	294	456	0	22	58	182	585	0	3	5	8	20	764	683
081418_RVG262_PGAFF_RP4H_Neutros_500_FAIMS_CV__10_20_30_120K_60K_058	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-14T17:37:10Z	80.13767	1704	2539	1668	871	0.65695155	0.004626413	107	194	1348	2539	0	0	0	0	0	6	7	11	18	41	0	6	13	23	30	851.46993	7143.21577	13576.20904	22309.92402	33677.35491	2	39	148	501	4297	0	0	2	21	407	0	0	4	14	428	0	0	2	3	11	749	487
081418_RVG262_PGAFF_RP4H_Neutros_500_FAIMS_CV__10_20_30_60K_30K_056	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-14T13:58:00Z	80.01494	2502	3812	1551	2261	0.40687305	0.0033451882	65	82	1327	3812	0	0	0	0	0	6	6	8	10	32	0	4	8	13	30	751.62364	4703.13227	8013.74891	13123.7278	25551.20178	2	13	31	101	1981	0	0	0	3	187	0	0	1	6	158	0	0	1	3	8	472	306
081418_RVG262_PGAFF_RP4H_Neutros_500_FAIMS_CV__10_20_30_60K_60K_057	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-14T15:47:34Z	79.97201	2160	2975	1940	1035	0.65210086	0.0020969466	71	126	1702	2975	0	0	0	0	0	6	6	8	10	31	0	4	8	13	30	824.87023	5036.96267	8225.4099	13166.54212	25550.17211	4	47	151	420	3987	0	0	1	12	391	0	0	2	6	328	0	0	1	3	11	633	381
081418_RVG262_PGAFF_RP4H_Neutros_500__FAIMS_CV_-50-40-30_054	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-14T10:18:54Z	80.06169	483	1248	1198	50	0.9599359	0.0055996976	77	202	611	1248	0	0	0	0	0	6	6	7	9	32	0	6	7	9	29	798.11559	4604.74254	6547.55578	8718.34616	29677.61503	6	907	2737	4183	6262	0	53	103	153	425	0	16	50	89	452	0	3	6	8	24	1045	961
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-100_036	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-13T03:40:51Z	79.153244	1239	470	14	456	0.029787235	0.06593407	3	4	11	470	0	0	0	0	0	6	8	11	13	39	0	4	10	14	30	1137.8686	5714.39458	16314.57579	23537.99759	33406.38461	3	13	17	22	830	0	0	0	0	68	0	0	0	1	57	0	0	0	1	7	4	3
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-110_034	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-13T00:01:30Z	79.826996	1358	408	0	408	0	0	0	0	0	408	0	0	0	0	0	6	9	11	13	40	1	4	12	16	30	1314.84531	7435.34409	20043.82769	26149.54085	35013.56096	2	13	15	19	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-120_031	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-12T18:32:12Z	79.99866	1457	357	0	357	0	0	0	0	0	357	0	0	0	0	0	6	9	11	14	44	0	4	11	15	30	1090.90043	7089.23385	18770.83718	24679.62447	34183.14541	4	11	14	18	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-20-10-0_047	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-13T22:26:23Z	80.41013	579	897	715	182	0.79710144	0.019494232	79	278	358	897	0	0	0	0	0	6	9	13	19	47	0	4	10	19	30	502.09856	5885.50114	12383.44886	17867.81059	32827.33513	6	52	1232	3809	6478	0	1	63	270	444	0	5	40	108	381	0	2	4	7	19	504	422
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-20_026	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-12T09:23:36Z	80.03183	735	1081	1051	30	0.9722479	0.046747316	256	558	342	1081	0	0	0	0	0	6	9	14	17	36	0	8	15	17	30	518.13038	9400.66899	13193.66349	14551.05219	28480.42859	10	1776	3474	4279	6075	0	80	221	281	446	0	18	58	95	364	0	3	5	7	19	891	783
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-30_041	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-13T12:49:34Z	80.00059	619	1102	1044	58	0.94736844	0.04113172	238	665	344	1102	0	0	0	0	0	6	8	11	13	33	0	7	10	13	30	502.29873	7037.48949	8828.27752	12286.4195	34079.31761	11	529	3126	4438	6153	0	20	173	220	427	0	19	69	130	367	0	3	6	9	21	802	766
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-40_028	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-12T13:03:18Z	80.14095	498	1031	934	97	0.9059166	0.012191568	93	460	394	1031	0	0	0	0	0	6	7	9	10	23	0	6	7	10	27	756.34009	4630.36574	6940.31329	8886.29304	31931.59843	10	316	2367	3539	5795	0	20	111	161	300	0	15	49	88	312	0	2	5	7	28	752	682
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-50-40-30_046	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-13T20:36:44Z	80.00825	393	988	804	184	0.81376517	0.025089372	144	300	386	988	0	0	0	0	0	6	7	9	10	45	0	6	9	10	27	643.25509	5074.71466	8213.17264	9543.65597	30502.4195	6	36	1671	3135	6475	0	2	86	152	435	0	13	50	103	353	0	3	5	8	23	644	586
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-60_030	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-12T16:42:36Z	80.11683	398	922	498	424	0.54013014	0.010044201	52	58	321	922	0	0	0	0	0	6	6	7	10	24	0	4	6	8	30	572.32681	3584.97787	5314.32115	10346.06354	32083.4242	5	19	232	1276	5139	0	0	6	63	178	0	9	24	42	178	0	2	4	6	14	423	346
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-70_042	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-13T14:39:34Z	79.92966	637	791	335	456	0.42351454	0.026168559	55	65	210	791	0	0	0	0	0	6	6	8	11	32	0	5	6	11	29	1016.48587	3584.97952	5535.82563	17566.69475	33918.70204	5	16	48	435	2490	0	0	0	39	125	0	4	22	45	169	0	2	4	6	9	258	217
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-80_032	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-12T20:21:54Z	74.321976	1054	572	200	372	0.34965035	0.0059296484	11	19	154	572	0	0	0	0	0	6	6	8	11	39	0	4	6	12	30	1003.43247	3896.02988	5912.3572	19269.30614	32342.08451	2	15	23	130	1853	0	0	0	12	142	0	1	7	24	100	0	1	2	5	11	124	94
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_-90_038	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-13T07:20:12Z	79.53767	1080	556	72	484	0.1294964	0.008998435	5	8	58	556	0	0	0	0	0	6	7	11	13	33	0	5	8	14	30	1101.55987	4764.42038	13596.17404	23239.79923	34267.52781	4	14	19	30	1164	0	0	0	0	69	0	0	0	10	52	0	0	0	2	8	28	16
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_0_024	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-12T05:44:09Z	80.02212	796	783	622	161	0.7943806	0.052399665	137	458	161	783	0	0	0	0	0	6	8	12	19	34	0	5	11	20	30	593.9127	5742.08911	12317.46573	18849.05869	28098.49044	11	155	1918	3379	6007	0	1	99	234	447	0	13	33	107	374	0	2	4	6	12	522	433
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_10_037	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-13T05:30:33Z	80.04649	667	824	701	123	0.85072815	0.04558386	148	342	220	824	0	0	0	0	0	6	9	13	19	43	0	6	12	21	30	555.69668	6975.19797	13579.29976	21603.78867	33586.32602	6	357	1449	2649	5547	0	6	75	170	445	0	10	20	57	318	0	2	3	5	12	573	471
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_20_025	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-12T07:33:54Z	80.06508	760	767	692	75	0.90221643	0.032816645	113	238	358	767	0	0	0	0	0	6	9	13	19	40	0	7	12	20	30	1296.41903	7036.42161	13348.76028	20450.84907	30807.0339	7	523	1313	2509	4690	0	15	67	150	430	0	5	16	49	324	0	1	3	4	16	538	351
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_30_035	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-13T01:51:12Z	80.05051	661	813	712	101	0.8757688	0.024696186	105	240	384	813	0	0	0	0	0	6	10	14	21	45	1	8	15	22	30	869.31939	7836.50451	14923.48916	21451.81764	33102.29573	8	373	1242	2605	4542	0	10	70	175	377	0	4	19	47	336	0	2	3	4	13	541	353
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_40_027	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-12T11:13:31Z	79.94152	893	745	729	16	0.9785235	0.4630421	539	585	70	745	0	0	0	0	0	6	11	18	26	49	2	11	17	22	30	2063.45707	9276.75868	14448.56226	18398.05184	30794.7669	8	1312	2565	3661	5261	0	91	203	305	398	0	24	66	122	458	0	3	5	9	14	712	595
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_50_033	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-12T22:11:47Z	80.11606	954	661	647	14	0.97881997	0.6756882	545	556	88	661	0	0	0	0	0	6	12	19	24	45	1	14	20	23	30	1673.79617	11472.23244	17215.86538	18779.26884	29198.83534	11	1136	2341	3406	5505	0	83	200	306	378	0	24	95	175	341	0	3	9	11	15	619	508
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV_60_029	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-12T14:53:00Z	79.95394	961	616	598	18	0.97077924	0.46918538	441	470	129	616	0	0	0	0	0	6	11	18	26	50	1	14	21	26	30	1361.14578	11862.15854	16895.46512	20322.95114	33123.23959	13	544	1388	2134	4243	0	33	121	193	368	0	6	47	86	365	0	1	5	9	15	489	365
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV__10_20_30_120K_60K_067	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-15T09:09:23Z	80.02969	1698	2545	1410	1135	0.5540275	0.006270732	81	228	1022	2545	0	0	0	0	0	6	8	11	17	44	0	6	13	21	30	795.51706	6898.50379	14439.14997	21479.86316	31267.43915	5	31	185	720	3725	0	0	2	32	394	0	0	4	14	143	0	0	1	3	10	722	338
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV__10_20_30_60K_30K_048	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-14T00:15:57Z	80.07725	2553	3727	1621	2106	0.43493426	0.0016747778	68	78	1424	3727	0	0	0	0	0	6	7	8	11	32	0	4	8	13	30	782.64975	4997.57777	8489.49195	13145.0272	25609.18241	2	15	43	197	1127	0	0	0	6	107	0	0	1	7	55	0	0	1	2	8	565	253
081418_RVG262_PGAFF_RP4H_Neutros_FT_FAIMS_CV__10_20_30_60K_60K_066	Orbitrap Fusion Lumos	FSN20473	TopFD	2018-08-15T07:19:44Z	80.06041	2244	2873	1698	1175	0.59101987	0.0067749294	98	269	1222	2873	0	0	0	0	0	6	6	8	11	32	0	4	8	13	30	799.88448	4724.82841	8043.82419	13122.2452	25608.21641	5	47	234	791	4116	0	0	4	33	413	0	0	4	14	208	0	0	1	3	11	876	439
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_m10	Orbitrap Fusion Lumos	FSN20169	TopFD	2019-03-16T09:09:33Z	80.915436	588	1108	747	361	0.6741877	0.00013997007	6	7	722	1108	0	0	0	0	0	1	1	2	7	10	0	1	6	11	30	650.13415	1127.26311	5949.63722	12492.41035	31660.46528	10	39	138	698	3080	0	0	4	24	315	0	0	1	4	302	0	0	1	2	13	220	115
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_m20	Orbitrap Fusion Lumos	FSN20169	TopFD	2019-03-16T10:43:30Z	80.60856	646	1170	899	271	0.76837605	0.0012213521	24	47	706	1170	0	0	0	0	0	1	1	5	8	10	0	2	8	10	27	650.52645	2661.68404	9452.82299	11643.76894	24651.99942	10	65	335	1024	3263	0	1	14	60	269	0	0	6	22	155	0	0	2	5	20	527	396
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_p10	Orbitrap Fusion Lumos	FSN20169	TopFD	2019-03-16T06:01:43Z	81.01309	584	1114	768	346	0.6894075	0.0001188342	4	8	743	1114	0	0	0	0	0	1	1	2	7	10	0	1	6	13	30	650.13303	1097.78837	6135.79736	13411.45295	27940.26221	9	43	173	706	3241	0	0	4	23	325	0	0	1	5	254	0	0	1	2	14	228	120
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_p20	Orbitrap Fusion Lumos	FSN20169	TopFD	2019-03-16T12:17:22Z	80.89685	812	969	304	665	0.3137255	0.00026055236	5	6	297	969	0	0	0	0	0	1	1	2	3	10	0	1	5	13	30	679.16075	1953.13155	5022.82174	12167.997	28985.54711	8	20	36	319	2524	0	0	0	3	233	0	0	0	3	43	0	0	0	1	7	68	30
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_p30	Orbitrap Fusion Lumos	FSN20169	TopFD	2019-03-16T14:18:36Z	79.86711	849	948	379	569	0.39978904	0.00043277352	8	10	366	948	0	0	0	0	0	1	1	2	4	10	0	2	5	15	30	671.31169	2370.42273	5542.05842	12660.4365	31073.03455	9	20	78	594	2953	0	0	0	6	267	0	0	0	1	66	0	0	0	1	9	69	23
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_p40	Orbitrap Fusion Lumos	FSN20169	TopFD	2019-03-16T15:52:33Z	80.73322	877	933	396	537	0.42443728	0	0	1	396	933	0	0	0	0	0	1	1	2	3	10	0	2	5	17	30	704.55357	2110.86661	5296.00815	13861.14305	28019.82678	8	22	93	542	1872	0	0	0	6	133	0	0	0	0	17	0	0	0	0	6	12	6
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_p50	Orbitrap Fusion Lumos	FSN20169	TopFD	2019-03-16T17:26:24Z	80.93534	922	911	162	749	0.17782657	0	0	1	162	911	0	0	0	0	0	1	1	2	3	10	0	1	2	6	30	653.31028	1272.48991	2794.49853	5792.67008	25186.09691	9	17	24	138	1162	0	0	0	0	88	0	0	0	0	2	0	0	0	0	1	0	0
16mar2019_RVG262_APA_CD3_cyto_PLRPS_FAIMS_HH_zero	Orbitrap Fusion Lumos	FSN20169	TopFD	2019-03-16T07:35:41Z	80.77586	662	1051	480	571	0.4567079	2.6096033E-05	2	3	477	1051	0	0	0	0	0	1	1	2	3	10	0	1	5	14	30	650.52385	1495.53068	5142.69662	12630.45912	35035.64021	9	22	47	481	2689	0	0	0	6	252	0	0	0	1	71	0	0	0	1	8	73	28
16mar2019_RVG262_APA_CD3_F1_PLRPS_FAIMS_HH_M05	Orbitrap Fusion Lumos	FSN20169	TopFD	2019-03-17T20:06:25Z	80.85559	705	1076	585	491	0.5436803	0.007399602	51	145	416	1076	0	0	0	0	0	1	1	2	3	10	0	1	6	18	30	654.55689	1919.91952	6870.4298	14058.67121	28674.17371	10	25	137	1841	3972	0	0	2	134	351	0	1	15	60	391	0	1	3	5	13	374	283
16mar2019_RVG262_APA_CD3_F1_PLRPS_FAIMS_HH_M10	Orbitrap Fusion Lumos	FSN20169	TopFD	2019-03-17T18:32:27Z	81.01855	625	1220	729	491	0.597541	0.008042026	68	143	487	1220	0	0	0	0	0	1	1	2	5	10	0	2	8	18	30	650.13326	2409.03225	7766.18257	13992.86247	30821.42884	9	35	330	1941	4226	0	0	5	137	351	0	2	14	60	397	0	1	3	5	13	483	361
16mar2019_RVG262_APA_CD3_F1_PLRPS_FAIMS_HH_M15	Orbitrap Fusion Lumos	FSN20169	TopFD	2019-03-17T16:58:36Z	80.95026	692	1376	1009	367	0.7332849	0.006483317	87	189	712	1376	0	0	0	0	0	1	1	2	6	10	0	3	9	18	30	650.1342	3268.58599	10832.19074	13992.86582	28622.01311	9	103	729	2057	4036	0	0	28	150	294	0	1	13	50	415	0	1	3	5	15	682	517
16mar2019_RVG262_APA_CD3_F1_PLRPS_FAIMS_HH_M20	Orbitrap Fusion Lumos	FSN20169	TopFD	2019-03-17T15:24:39Z	80.65876	702	1369	1021	348	0.74579984	0.003771773	55	159	756	1369	0	0	0	0	0	1	1	2	7	10	0	3	9	16	29	651.33152	3600.93693	10132.26914	13796.4855	24752.04507	11	112	718	1856	4083	0	0	28	127	282	0	1	11	39	429	0	1	3	5	14	680	485
16mar2019_RVG262_APA_CD3_F1_PLRPS_FAIMS_HH_P05	Orbitrap Fusion Lumos	FSN20169	TopFD	2019-03-17T23:14:13Z	80.493355	752	1013	418	595	0.41263574	0.0050485926	25	41	321	1013	0	0	0	0	0	1	1	2	3	10	0	1	4	17	30	652.62083	1866.81193	5052.34761	13901.79364	31458.28336	9	20	49	1207	4175	0	0	0	54	349	0	0	10	39	456	0	0	2	4	14	251	187
16mar2019_RVG262_APA_CD3_F1_PLRPS_FAIMS_HH_P10	Orbitrap Fusion Lumos	FSN20169	TopFD	2019-03-18T00:48:04Z	80.7277	721	1026	398	628	0.38791424	0.003164437	29	41	337	1026	0	0	0	0	0	1	1	2	3	10	0	1	4	16	30	672.95366	1949.9327	4371.50641	13780.52095	29709.67956	8	19	45	833	3737	0	0	0	28	278	0	0	5	29	504	0	0	1	4	13	226	137
16mar2019_RVG262_APA_CD3_F1_PLRPS_FAIMS_HH_P15	Orbitrap Fusion Lumos	FSN20169	TopFD	2019-03-18T02:22:02Z	80.09841	732	1018	355	663	0.348723	0.0011299435	13	18	332	1018	0	0	0	0	0	1	1	2	3	10	0	1	4	13	30	679.9677	1762.48747	4347.00265	12521.39284	29020.44367	9	20	42	568	3042	0	0	0	11	301	0	0	2	12	447	0	0	1	2	12	156	77
